source code,name,Canadian Heritage region code,"Canadian Heritage region name, english","Canadian Heritage region name, french",province code,"province name, english","province name, french",economic region code,"economic region name, english","economic region name, french",census division code,"census division name, english","census division name, french",census subdivision code,census subdivision name,dissemination area code,census metropolitan area code,census metropolitan area name,census metropolitan area type,Statistical Area Classification (SAC) type,Statistical Area Classification (SAC) code,latitude,longitude
35_B66192_455725,Prince of Wales Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3507,Leeds and Grenville,Leeds and Grenville,3507015,Brockville,35070246,35512,Brockville,ca with no census tracts,3,512,44.587516,-75.696646
35_B66192_468428,R Tait McKenzie Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3509,Lanark,Lanark,3509039,Lanark Highlands,35090154,0,0,0,5,997,45.162389,-76.541564
35_B66192_026666,Rideau Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3515,Kingston - Pembroke,Kingston - Pembroke,cd3510,Frontenac,Frontenac,3510020,South Frontenac,35100267,35521,Kingston,cma,1,521,44.44434,-76.33599
35_B66192_621684,Rockland Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3502,Prescott and Russell,Prescott and Russell,3502036,Clarence-Rockland,35020091,35505,Ottawa - Gatineau,cma,1,505,45.544772,-75.282181
35_B66192_488542,Rockland Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3502,Prescott and Russell,Prescott and Russell,3502036,Clarence-Rockland,35020091,35505,Ottawa - Gatineau,cma,1,505,45.545591,-75.288782
35_B66192_492957,Rothwell-Osnabruck Elementary School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501011,South Stormont,35010317,35501,Cornwall,ca with no census tracts,3,501,45.029,-74.904231
35_B66192_028851,Roxmore Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501042,North Stormont,35010346,0,0,0,4,996,45.195799,-74.968724
35_B66192_937673,Russell High School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3502,Prescott and Russell,Prescott and Russell,3502048,Russell,35020155,35505,Ottawa - Gatineau,cma,1,505,45.253864,-75.348782
35_B66192_494666,Russell Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3502,Prescott and Russell,Prescott and Russell,3502048,Russell,35020155,35505,Ottawa - Gatineau,cma,1,505,45.253864,-75.348782
35_B66192_494070,Russell Public Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3502,Prescott and Russell,Prescott and Russell,3502048,Russell,35020155,35505,Ottawa - Gatineau,cma,1,505,45.257202,-75.355994
35_B66192_517732,Seaway Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501020,South Dundas,35010304,0,0,0,5,997,44.89549,-75.194665
35_B66192_129038,South Crosby Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3515,Kingston - Pembroke,Kingston - Pembroke,cd3510,Frontenac,Frontenac,3510020,South Frontenac,35100267,35521,Kingston,cma,1,521,44.44434,-76.33599
35_B66192_386470,South Grenville Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3507,Leeds and Grenville,Leeds and Grenville,3507004,Edwardsburgh/Cardinal,35070235,0,0,0,5,997,44.749541,-75.454028
35_B66192_540056,St Lawrence Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501012,Cornwall,35010185,35501,Cornwall,ca with no census tracts,3,501,45.030571,-74.698666
35_B66192_944670,St Lawrence Secondary School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501012,Cornwall,35010185,35501,Cornwall,ca with no census tracts,3,501,45.030571,-74.698666
35_B66192_544582,Sweet's Corners Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3507,Leeds and Grenville,Leeds and Grenville,3507021,Leeds and the Thousand Islands,35070300,0,0,0,4,996,44.507351,-76.223331
35_B66192_945072,T R Leger School of Adult & Continuing Secondary School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501012,Cornwall,35010225,35501,Cornwall,ca with no census tracts,3,501,45.035798,-74.751164
35_B66192_091610,Tagwi Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501042,North Stormont,35010346,0,0,0,4,996,45.195799,-74.968724
35_B66192_946648,Tagwi Secondary School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501042,North Stormont,35010346,0,0,0,4,996,45.195799,-74.968724
35_B66192_463655,The Queen Elizabeth School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3509,Lanark,Lanark,3509021,Perth,35090172,0,0,0,5,997,44.891823,-76.242322
35_B66192_536849,The Stewart Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3509,Lanark,Lanark,3509021,Perth,35090213,0,0,0,5,997,44.902579,-76.261545
35_B66192_550795,Thousand Islands Elementary School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3507,Leeds and Grenville,Leeds and Grenville,3507021,Leeds and the Thousand Islands,35070317,0,0,0,4,996,44.349298,-76.088452
35_B66192_472181,Thousand Islands Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3507,Leeds and Grenville,Leeds and Grenville,3507015,Brockville,35070192,35512,Brockville,ca with no census tracts,3,512,44.603616,-75.706121
35_B66192_578444,Viscount Alexander Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3501,"Stormont, Dundas and Glengarry","Stormont, Dundas and Glengarry",3501012,Cornwall,35010232,35501,Cornwall,ca with no census tracts,3,501,45.014698,-74.766658
35_B66192_056103,Wellington Elementary Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3507,Leeds and Grenville,Leeds and Grenville,3507004,Edwardsburgh/Cardinal,35070235,0,0,0,5,997,44.749541,-75.454028
35_B66192_601977,Westminster Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3507,Leeds and Grenville,Leeds and Grenville,3507015,Brockville,35070198,35512,Brockville,ca with no census tracts,3,512,44.599061,-75.695604
35_B66192_609285,Williamstown Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3502,Prescott and Russell,Prescott and Russell,3502025,The Nation / La Nation,35020169,0,0,0,4,996,45.35927,-74.942754
35_B66192_613150,Winchester Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3510,Ottawa,Ottawa,cd3506,Ottawa,Ottawa,3506008,Ottawa,35061113,35505,Ottawa - Gatineau,cma,1,505,45.395391,-75.452465
35_B66117_185191,Brisbane Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523017,Erin,35230351,0,0,0,4,996,43.702591,-80.026826
35_B66117_909831,Centre Wellington District High School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523025,Centre Wellington,35230311,35531,Centre Wellington,ca with no census tracts,3,531,43.708903,-80.369612
35_B66117_296082,Ecole King George Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523008,Guelph,35230155,35550,Guelph,cma,1,550,43.554515,-80.246722
35_B66117_166472,Edward Johnson Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523008,Guelph,35230058,35550,Guelph,cma,1,550,43.564471,-80.255329
35_B66117_909050,Erin District High School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523017,Erin,35230351,0,0,0,4,996,43.702591,-80.026826
35_B66117_185582,Erin Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523017,Erin,35230351,0,0,0,4,996,43.702591,-80.026826
35_B66117_199699,Fred A Hamilton Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523008,Guelph,35230187,35550,Guelph,cma,1,550,43.514115,-80.233274
35_B66117_282324,J Douglas Hogarth Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523025,Centre Wellington,35230315,35531,Centre Wellington,ca with no census tracts,3,531,43.701542,-80.368731
35_B66117_281522,James McQueen Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523025,Centre Wellington,35230319,35531,Centre Wellington,ca with no census tracts,3,531,43.704053,-80.382198
35_B66117_918679,John F Ross Collegiate and Vocational Institute,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523008,Guelph,35230161,35550,Guelph,cma,1,550,43.56126,-80.245175
35_B66117_284254,John McCrae Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523008,Guelph,35230141,35550,Guelph,cma,1,550,43.533919,-80.248328
35_B66117_369535,Mono-Amaranth Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3522,Dufferin,Dufferin,3522012,Mono,35220149,35535,Toronto,cma,1,535,44.035195,-79.988361
35_B66117_431150,Paisley Road Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523008,Guelph,35230269,35550,Guelph,cma,1,550,43.537513,-80.267325
35_B66117_432458,Palmerston Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523033,Mapleton,35230449,0,0,0,5,997,43.752108,-80.675398
35_B66117_457159,Princess Elizabeth Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3522,Dufferin,Dufferin,3522014,Orangeville,35220125,35535,Toronto,cma,1,535,43.919632,-80.1059
35_B66117_577014,Victory Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3523,Wellington,Wellington,3523008,Guelph,35230084,35550,Guelph,cma,1,550,43.551836,-80.263706
35_B66117_947253,Westside Secondary School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3540,Kitchener - Waterloo - Barrie,Kitchener - Waterloo - Barrie,cd3522,Dufferin,Dufferin,3522014,Orangeville,35220104,35535,Toronto,cma,1,535,43.906341,-80.123247
59_039_19,Ecole Jules Quesnel Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59150892,59933,Vancouver,cma,1,933,49.259623,-123.194058
59_039_10,General Gordon Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59150609,59933,Vancouver,cma,1,933,49.266676,-123.169781
59_039_13,Hastings Community Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59153217,59933,Vancouver,cma,1,933,49.282271,-123.0506
59_039_11,Henry Hudson Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59150627,59933,Vancouver,cma,1,933,49.27216,-123.147885
59_039_06,Kerrisdale Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59150957,59933,Vancouver,cma,1,933,49.236232,-123.173284
59_039_01,Kitsilano Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59150586,59933,Vancouver,cma,1,933,49.263074,-123.163583
59_039_12,Laura Secord Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59151427,59933,Vancouver,cma,1,933,49.261917,-123.061904
59_039_08,L'ecole Bilingue Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59150644,59933,Vancouver,cma,1,933,49.25879,-123.130241
59_039_07,Lord Selkirk Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59150420,59933,Vancouver,cma,1,933,49.250297,-123.068755
59_039_05,Lord Strathcona Community Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59153184,59933,Vancouver,cma,1,933,49.280198,-123.092715
59_039_09,Lord Tennyson Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59153258,59933,Vancouver,cma,1,933,49.262828,-123.149316
59_039_17,Queen Elizabeth Annex,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915022,Vancouver,59150919,59933,Vancouver,cma,1,933,49.249163,-123.19394
